"Qualified Product List","Product ID",Manufacturer,Brand,"Product Name","Model Number","Technical Requirements Version","DLC Family Code",Parent,"Controlled Environment","Lighting Scheme (Position)","Lighting Scheme (Use Case)","Input Power Type","Fixture Maximum Ambient Temp",Width,Height,Diameter,Warranty,Length,Notes,"Date Qualified","Date Delisted",Category,"Reported Minimum Input Voltage","Reported Maximum Input Voltage","Spectrally Tunable",Dimmable,"Reported Photosynthetic Photon Efficacy (400-700nm)","Reported Photosynthetic Photon Flux (400-700nm)","Reported Minimum Photosynthetic Photon Flux","Reported Default Photosynthetic Photon Flux","Reported Photon Flux Blue (400-500nm)","Reported Photon Flux Green (500-600nm)","Reported Photon Flux Red (600-700nm)","Reported Photon Flux Far Red (700-800nm)","Reported Photon Flux (280-800nm)","Reported Photon Efficacy (280-800nm)","Reported DC Photosynthetic Photon Efficacy (400-700nm)","Reported AC-Derated Photosynthetic Photon Efficacy (400-700nm)","Reported DC Photon Efficacy (280-800nm)","Reported AC-Derated Photon Efficacy (280-800nm)","Reported Beam Angle","Reported Field Angle","Tested Photosynthetic Photon Efficacy (400-700nm)","Tested Photosynthetic Photon Flux (400-700nm)","Tested Photon Flux Blue (400-500nm)","Tested Photon Flux Green (500-600nm)","Tested Photon Flux Red (600-700nm)","Tested Photon Flux Far Red (700-800nm)","Tested Photon Flux (280-800nm)","Tested Photon Efficacy (280-800nm)","Tested DC Photosynthetic Photon Efficacy (400-700nm)","Tested DC Photon Efficacy (280-800nm)","Reported Input Wattage","Reported Default Input Wattage","Reported Minimum Input Wattage","Reported Power Factor","Reported Total Harmonic Distortion","Reported DC Input Current","Reported AC-Derated Input Wattage","Power source loading percentage","Cabling loss example","Tested Input Wattage","Tested Voltage for Minimum Efficacy","Tested Power Factor","Tested Total Harmonic Distortion","Tested DC Input Current","Dimming and Control Method to the Product","Integral Control Capability","Connector or Transmission Hardware","0-10V ANSI C137.1 (8V)","0-10V ANSI C137.1 (9V)","0-10V IEC60929 Annex E","0-10V Other Protocol","Phase Cut (Forward Phase)","Phase Cut (Reverse Phase)",DALI,DALI-2,"Power Over Ethernet","Ethernet TCP/IP","Ethernet Proprietary","Other Wired Dimming and Control Method to the Product","Zigbee 3.0","Zigbee - Manufacturer Specific","Bluetooth Sig MESH and MMDL Layers","Bluetooth - Manufacturer Specific",Wi-Fi,EnOcean,"Other Wireless Dimming and Control Method to the Product",RJ-11,RJ-12,RJ-14,RJ-45,USB,"Flying Leads","Terminal Block","Other Wired Connector or Transmission Hardware","Wireless Radio","Infrared Receiver","Other Wireless Connector or Transmission Hardware","Dim to Off","Energy Monitoring","Manual Dimming","Actively Cooling Presence","Minimum Allowable Inlet Fluid Temperature","Maximum Allowable Inlet Fluid Temperature","Self-protect cut off temperature","Solution Concentration Restrictions","Tested Average Inlet Fluid Temp from LM-79 testing","Tested Maximum Inlet Fluid Temp from LM-79 testing","Tested Average Outlet Fluid Temperature","Tested Maximum Outlet Fluid Temperature","Tested Average Flow Rate from LM-79 Testing","Tested Maximum Flow Rate from LM-79 Testing","Tested Average Inlet Fluid Temp from ISTMT Testing","Tested Maximum Inlet Fluid Temp from ISTMT Testing","Tested Average Flow Rate from ISTMT Testing","Tested Maximum Flow rate from ISTMT Testing","Base Type","UL Type","Intended Mounting","Fan Presence","Effective Date"
Horticultural,H-ZT2N05,Thrive Agritech,Thrive Agritech,Pinnacle LED,PCL-600W-FS2,3.0,FFFKSD,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,35,5.63,3.25,,5,33.6 in,,2024-10-25T00:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,2.3,1384,138.4,1384.3,226,535,622,34,1417,2.36,,,,,,,2.3,1384,226,535,622,34,1417,2.36,,,601.7,601.7,60.2,0.987,7.5,,,,,601.7,120,0.987,7.5,,"[""0-10V IEC60929 Annex E"",""0-10V ANSI C137.1 (8V)"",""0-10V ANSI C137.1 (9V)""]",No,Thrive Agritech Controller p/n CNTRL-V2,true,true,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,Thrive Agritech Controller p/n CNTRL-V2,false,false,,false,No,false,false,,,,,,,,,,,,,,,,,,false,2024-10-25
Horticultural,H-D2RTCY,Thrive Agritech,Thrive Agritech,APEX LED Light Bar,APX-FS2-120,3.0,PPPUEZ,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,35,4,4.63,,5,46.8 in,,2024-10-30T00:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,2.23,674,67.4,674.1,106,271,297,19,693,2.3,,,,,,,2.23,674,106,271,297,19,693,2.29,,,301.66,301.66,30.2,0.953,9.6,,,,,301.66,120,0.953,9.6,,"[""0-10V IEC60929 Annex E"",""0-10V ANSI C137.1 (8V)"",""0-10V ANSI C137.1 (9V)""]",No,CNTRL-V2,true,true,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,CNTRL-V2,false,false,,false,No,false,false,,,,,,,,,,,,,,,,,,false,2024-10-30
Horticultural,H-MQ0KJ3,Greenlux Lighting Solutions Ltd.,Valoya,RX600HV Solray385,RX600HV Solray385,3.0,RRRYIO,false,"Indoor (Non-stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,15.7,6.9,,5,13.2 in,,2024-11-05T00:00:00.000Z,,Horticultural Lighting Fixture,220,480,No,true,2.5,1636,0,1635.6,333,620,682,55,,,,,,,,,,,,,,,,,,,652.5,652.5,0,0.997,4.3,,,,,,,,,,0-10V IEC60929 Annex E,Dim to Off,Flying Leads,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,true,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2024-11-05
Horticultural,H-3WZ6F5,Greenlux Lighting Solutions Ltd.,Valoya,RX600HH Solray385,RX600HH Solray385,3.0,RRRYIO,false,"Indoor (Non-stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,15.7,6.9,,5,13.2 in,,2024-11-05T00:00:00.000Z,,Horticultural Lighting Fixture,220,480,No,true,2.5,1624,0,1623.6,330,615,678,54,,,,,,,,,,,,,,,,,,,655.3,655.3,0,0.996,6.4,,,,,,,,,,0-10V IEC60929 Annex E,Dim to Off,"[""Flying Leads"",""Infrared Receiver""]",false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,true,false,,false,true,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2024-11-05
Horticultural,H-GGSRLZ,FOHSE INC,FOHSE,,FOHSE 121 850W 277V,3.0,IIIOWB,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,40,16.25,4.71,,5,25.2 in,,2025-01-15T00:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,,2.75,2339,,,374,949,1016,47,2386,2.81,,,,,,,2.57,2224,356,902,966,44,2268,2.62,,,850,,,0.974,10.3,,,,,864.33,120,0.974,10.3,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2025-01-15
Horticultural,H-VXDX5D,FOHSE INC,FOHSE,,FOHSE 121 850W,3.0,IIIOWB,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,40,16.25,4.71,,5,25.2 in,,2025-01-15T00:00:00.000Z,,Horticultural Lighting Fixture,277,480,No,,2.76,2349,,,375,952,1022,46,2396,2.82,,,,,,,,,,,,,,,,,850,,,0.954,11.9,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,false,2025-01-15
Horticultural,H-W1HCXK,FOHSE INC,FOHSE,,FOHSE 121 1000W,3.0,IIIOWB,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,40,16.2,5,,5,32.4 in,,2025-01-15T00:00:00.000Z,,Horticultural Lighting Fixture,200,415,No,true,2.81,2811,0,2811.2,427,1186,1198,53,2865,2.86,,,,,,,,,,,,,,,,,1000,1000,0,0.965,11.2,,,,,,,,,,RS-485,Dim to Off,RJ-12,false,false,false,false,false,false,No,false,false,false,false,RS-485,false,false,false,false,false,false,,false,true,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2025-01-15
Horticultural,H-6KXB5S,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 3250 DRW_MB 400V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,400,400,No,true,3.25,3250,325,3250,358,179,2714,,3250,3.25,,,,,,,,,,,,,,,,,1000,1000,94,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-K6137V,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 2100 DRW_VSN2 400V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,400,400,No,true,2.66,2100,210,2100,420,756,924,,2100,2.66,,,,,,,,,,,,,,,,,790,790,78.9,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-3WY1LW,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Compact,FLU TLC 2600 DRW_LB 277-400V 1.3D SB,3.0,PPPUDH,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,9.4,3.5,,5,28.8 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,400,No,true,3.38,2600,260,2600,151,143,2306,,2600,3.38,,,,,,,,,,,,,,,,,770,770,67.5,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-RNJJF0,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Compact,FLU TLC 2550 DRW_MB 277-400V 1.3D SB,3.0,PPPUDH,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,9.4,3.5,,5,28.8 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,400,No,true,3.27,2550,255,2550,281,140,2129,,2550,3.27,,,,,,,,,,,,,,,,,780,780,68.5,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-RKPYN2,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 2500 DRW_EBW 400V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,400,400,No,true,2.98,2500,250,2500,475,500,1525,,2500,2.98,,,,,,,,,,,,,,,,,840,840,83.5,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-MYC9TC,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Compact,FLU TLC 1830 DRW_EBW 200-400V 1.3D SB,3.0,PPPUDH,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,9.4,3.5,,5,28.8 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,200,400,No,true,3.05,1830,183,1830,366,366,1098,,1830,3.05,,,,,,,,,,,,,,,,,600,600,56.7,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-RKVR26,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Linear,FLU TLL 800 DRW_MB 277-400V 2.3 D NA,3.0,RRRYHR,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,2.2,3.2,,5,49.2 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,400,No,true,3.34,795,200,795.2,111,44,644,5,800,3.36,,,,,,,,,,,,,,,,,238,238,54,0.95,15,,,,,,,,,,Power Line Communication,No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-2H6K43,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 3200 DRW_MB 277V 1.2D WB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,277,No,true,3.2,3200,320,3200,352,176,2672,,3200,3.2,,,,,,,,,,,,,,,,,1000,1000,88.5,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-NWYGT0,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 3200 DRW_MB 400V 1.2D WB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,400,400,No,true,3.2,3200,320,3200,352,176,2672,,3200,3.2,,,,,,,,,,,,,,,,,1000,1000,94.1,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-CRCXB4,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Compact,FLU TLC 1650 DRW_VSN2 200-400V 1.3D SB,3.0,PPPUDH,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,9.4,3.5,,5,28.8 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,200,400,No,true,2.7,1617,165,1650,323,582,712,33,1650,2.75,,,,,,,,,,,,,,,,,600,600,55.2,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-JQZJSW,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Compact,FLU TLC 1925 DRW_EBW 277-400V 1.3D SB,3.0,PPPUDH,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,9.4,3.5,,5,28.8 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,400,No,true,2.98,1925,192.5,1925,385,385,1155,,1925,2.98,,,,,,,,,,,,,,,,,645,645,59.4,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-2ZL3MM,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 3450 DRW_LB 277V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,277,No,true,3.38,3450,345,3450,190,190,3071,,3450,3.38,,,,,,,,,,,,,,,,,1020,1020,95.7,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-P5TYDV,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 2500 DRW_EBW 277V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,277,No,true,2.98,2500,250,2500,475,500,1525,,2500,2.98,,,,,,,,,,,,,,,,,840,840,78.8,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-LFG6G3,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Compact,FLU TLC 2125 DRW_MB 277-400V 1.3D SB,3.0,PPPUDH,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,9.4,3.5,,5,28.8 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,400,No,true,3.29,2125,212.5,2125,234,117,1774,,2125,3.29,,,,,,,,,,,,,,,,,645,645,58.1,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-S72BDS,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Linear,FLU TLL 700 DRW_VSN2 277-400V 2.3 D NA,3.0,RRRYHR,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,2.2,3.2,,5,49.2 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,400,No,true,2.71,686,175,686,137,247,302,14,700,2.77,,,,,,,,,,,,,,,,,253,253,59,0.95,15,,,,,,,,,,Power Line Communication,No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-T0XCZF,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 3250 DRW_MB 277V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,277,No,true,3.25,3250,325,3250,358,179,2714,,3250,3.25,,,,,,,,,,,,,,,,,1000,1000,88.4,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-7WHBVJ,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 2100 DRW_VSN2 347V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,347,347,No,true,2.66,2100,210,2100,420,756,924,,2100,2.66,,,,,,,,,,,,,,,,,790,790,76.1,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-718YTX,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 3250 DRW_MB 347V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,347,347,No,true,3.25,3250,325,3250,358,179,2714,,3250,3.25,,,,,,,,,,,,,,,,,1000,1000,90.5,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-ZW6RMB,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 2750 DRW_MB 400V 1.2D WB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,400,400,No,true,3.35,2750,275,2750,303,151,2296,,2750,3.35,,,,,,,,,,,,,,,,,820,820,82.9,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-C7RHG6,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Compact,FLU TLC 2350 DRW_MB 277-400V 1.3D SB,3.0,PPPUDH,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,9.4,3.5,,5,28.8 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,277,400,No,true,3.22,2350,235,2350,259,129,1962,,2350,3.22,,,,,,,,,,,,,,,,,730,730,64,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-9V0LVW,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 2500 DRW_EBW 347V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,347,347,No,true,2.98,2500,250,2500,475,500,1525,,2500,2.98,,,,,,,,,,,,,,,,,840,840,80.8,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-48R8YK,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Linear,FLU TLL 550 DRW_VSN2 200-400V 2.3 D NA,3.0,RRRYHR,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,2.2,3.2,,5,49.2 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,200,400,No,true,2.78,539,193,539,108,194,237,11,550,2.84,,,,,,,,,,,,,,,,,194,194,64,0.95,15,,,,,,,,,,Power Line Communication,No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
Horticultural,H-YHMNBK,Signify North America Corporation – Horti LED,Fluence,Fluence Toplighting Force,FLU TLF 2800 DRW_MB 400V 1.2D SB,3.0,RRRYBX,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,12.2,4.41,,5,27.6 in,,2025-02-07T00:00:00.000Z,,Horticultural Lighting Fixture,400,400,No,true,3.41,2800,280,2800,308,154,2338,,2800,3.41,,,,,,,,,,,,,,,,,820,820,83,0.98,15,,,,,,,,,,"[""Power Line Communication"",""No""]",No,"[""Mains Cable + Wieland Connector"",""No""]",false,false,false,false,false,false,No,false,false,false,false,Power Line Communication,false,false,false,false,false,false,No,false,false,false,false,false,false,false,Mains Cable + Wieland Connector,false,false,No,false,No,false,false,,,,,,,,,,,,,,,,,,false,2025-02-07
